Majority protein IDs	Protein names	gene	S1	S2	S3	DTL1	DTL2	DTL3	ATL	mTAL	cTAL	DCT	CNT	CCD	OMCD	IMCD
D3Z8Q6	NA	Tnks	0	0	0	0	0	66.52059331357535	0	0	0	0	0	851.3715762843874	0	911.1076801912662
D3ZF26	NA	Tnks1bp1	0	7.691870078828574	0	12053.762180070747	3712.845533680515	16162.12707701696	17871.151778848496	12021.019684183953	27608.08031823825	12949.608745430636	20451.545340610402	44059.420258355225	24745.96496830773	103554.83221723337
Q4PP99	NA	Tnnc1	0	0	0	0	0	0	0	0	71.97875283058346	0	0	0	47.4969593097829	0
Q304F3	NA	Tnnc2	0	0	0	0	0	0	0	0	51.64229288564407	0	0	0	0	0
P13413	Troponin I, slow skeletal muscle	Tnni1	0	0	0	0	0	0	0	0	73.41970008555906	0	0	0	32.22351833569943	0
Q7TNB2	Troponin T, slow skeletal muscle	Tnnt1	0	0	0	0	0	0	0	0	68.54504917372024	0	0	0	38.92627165048723	0
P09739	Troponin T, fast skeletal muscle	Tnnt3	0	0	0	0	0	0	0	0	83.24066264095993	0	0	0	92.86367475020593	0
F1LQP9	NA	Tnpo1	11020.604830191138	44393.677451731666	32317.62279476177	18130.03904525735	12972.769526326343	15168.741002957096	12351.97796635638	9820.904204930766	30277.81135683387	22186.780103783072	28667.63137405362	41645.85326809645	33137.26407444039	50885.72710315507
D3ZER6	NA	Tnpo2	0	11.663410180696992	305.9989898354965	2854.5658489614057	2916.006555700372	174.73801463011748	1448.3253026754187	0	310.9404522395137	458.4165043003438	5353.581877445277	6018.981625055251	8645.993960787784	3220.733005397128
D4AAM0	NA	Tnpo3	276.1657438349517	24.693693084297244	0	2289.7414569126076	0	1257.3948092492108	0	0	253.90729978743	5154.187311890015	6841.254744905082	7633.857836668874	0	8130.880485842309
F1LV37	NA	Tnrc6b	20.613684080278684	3859.3242370746257	0	351.1879618744011	7.626120675465323	436.19193001347435	0	183.0624580670252	1370.471627669819	890.8696732352765	85.77946073761034	919.4520981027001	85.16577205396636	433.22430538018773
F1LN42	NA	Tns1	70895.55744239801	689213.9791104277	313049.2680177208	146181.58123352734	160265.3082135572	168390.54617726483	200304.95849566042	78263.03620175878	199046.04175026753	129084.72278847292	82479.05277505831	105456.11719114537	53999.44681748044	133988.83125191808
M0R671	NA	Tns2	0	0	0	0	0	92.89345898227968	0	0	56.93739477699427	79.11342046102557	0	4.252747731530511	0	1035.276843048038
F1LN91	NA	Tns3	0	4420.476810341431	209.0064080672429	10602.910515886779	3246.062771281497	35877.51677874745	10350.795096203597	0	266.6961871706537	140.12223872392252	2027.0511231811186	1776.5650380990587	129.28868396951978	26204.852566525064
Q4V8I3	Tensin-4	Tns4	0	0	0	0	0	0	0	0	303.43259638142894	0	0	0	0	0
A0A0G2JZE8	NA	Toe1	0	0	0	0	0	0	0	0	12.306925302333847	20405.951521096013	9.528579912024586	15701.26394778116	0	0
A2RUW1	Toll-interacting protein	Tollip	100224.67242545846	185388.91799640007	80031.98364296324	62238.02354075403	68477.44063262006	68936.65709895574	93480.1759487387	55824.1335696201	143573.75905949454	98997.28487637106	161774.75147613976	175304.17704351177	76118.7438575796	88634.64971061308
Q5XI21	NA	Tom1	53447.03899027555	153780.5270258846	203248.5516429396	41652.83375108213	14369.091313161452	41980.24958711556	78157.55245356691	18068.533256496692	39652.90705421055	66684.13574769549	173976.16436595848	294067.1980659492	50153.61129749976	86458.03541258497
F1LM81	TOM1-like protein 1	Tom1l1	0	16581.483228703106	76475.75800529099	279.1114377090838	12.274070072541598	0	0	1640.5140580134648	2146.9913509973694	33223.104860223044	65804.92136759404	75645.91175013865	33852.70012209886	6764.999782496102
A0A0G2K9L2	NA	Tom1l2	0	18888.327712418162	1011.225455447317	10774.86898998301	13498.587300863044	17401.653781044442	0	1040.9928061977084	1319.6241691052269	23724.098862645522	84586.73195646597	139879.5446332186	32222.516845441136	30918.28238962643
Q62760	Mitochondrial import receptor subunit TOM20 homolog	Tomm20	440682.3053956174	2337031.3600611114	925188.8892652235	135332.41719558908	46278.55458124541	99380.94978504583	148258.34171695658	304366.7819506438	761955.8390731713	650102.4288304135	523666.98953781894	361479.0858805033	386437.14369436115	120237.72211923552
Q75Q41	Mitochondrial import receptor subunit TOM22 homolog	Tomm22	72610.0139412635	543514.1239140591	492469.46518870926	67752.05140423514	35085.54208238966	91481.52997129034	92789.20645951082	80408.23823880676	206422.6522182433	216798.89573658566	272590.7738073637	572297.3030143266	2011.6569028730837	73505.79683848817
Q3KRD5	Mitochondrial import receptor subunit TOM34	Tomm34	23772.621533836857	139318.75519064348	105221.87264881984	24366.8765772453	15734.406099018466	10975.227604412043	4780.404816069044	18020.199998606276	42318.643202353276	52040.215868099825	71983.40406740838	47917.00919938293	45591.43089601085	68777.67105876116
Q75Q40	Mitochondrial import receptor subunit TOM40 homolog	Tomm40	73140.45746377893	175939.85976909325	0	8729.993573308897	18.312354960063978	3778.0057855351292	0	1311.627648964819	58119.42926697297	49451.888202982074	60681.755779306826	53870.31378504061	296.29684575232477	9377.841621549293
A4F267	Mitochondrial import receptor subunit TOM40B	Tomm40l	0	0	8916.109016024873	0	0	0	0	9.28198910920439	22.512775805658386	418.4072866574556	0	6482.341411734659	492.91976360427606	2674.8999857668255
Q75Q39	Mitochondrial import receptor subunit TOM70	Tomm70	139924.22326590025	508539.1925130183	381878.88858528336	26046.11246896321	34176.36142965701	22308.571122625603	241.0057696566648	70448.41901321989	174906.98725678213	146726.2947038671	115746.09626797822	113358.89745714418	66578.17784520806	46423.0686823566
Q9WUL0	DNA topoisomerase 1	Top1	30209.58169829822	89008.20358724965	43899.7124440985	48175.4851121736	25947.40009384751	31490.289740139615	22919.034510138357	32366.540206592737	66821.93322985231	49387.45376347133	66700.31862555411	68290.04044295696	72501.1197042915	37700.144886354305
P41516	DNA topoisomerase 2-alpha	Top2a	0	163.8778939950697	18.74305965737631	8004.061622405341	13.497208391951695	5737.660596266745	9051.611687655952	318.36511223673875	327.568455586814	3684.6921174656427	3429.8161478724637	7362.205100075558	5531.00171910729	3551.0237268748742
D4A9Z2	DNA topoisomerase	Top3b	0	18.047415091257967	0	2225.270498693591	2319.5147098028046	1509.6374102563177	0	13009.986569561506	6375.874107313111	4347.533549938999	9096.196096578684	4488.559497922765	199.21681515454347	2810.84860055107
Q68G38	Torsin-1A	Tor1a	5737.975596709563	11065.268825806692	14856.538133659793	4704.417071258003	4269.662279068781	3778.91218313428	148.76555888829577	64.31492091868569	335.9809875289484	0	0	3312.4753113093093	0	4441.554362056834
Q5PQX1	Torsin-1A-interacting protein 1	Tor1aip1	29442.00269758389	172776.28709803938	210269.36412645096	36210.17536304594	38379.66892943258	36974.548840999225	19219.38046219098	31645.46110060021	75310.21498849457	58099.36321268957	66800.76868112327	46613.69113366033	39691.049431322535	57017.826287044394
Q6P752	Torsin-1A-interacting protein 2	Tor1aip2	0	36156.792551199986	615.8796661385009	0	0	3668.5717167044727	0	0	317.61189448324285	22.493774481482966	14275.644079225878	11308.219598901625	0	13831.491127743022
Q2M2S1	NA	Tor1b	0	7488.111851642491	0	14.497000347576087	0	2471.9172768778467	0	0	383.50537159556944	22.61347662632246	4243.263440457923	10.531441199658195	6630.887432996413	5353.121972170777
Q5M936	Torsin-3A	Tor3a	0	0	0	20001.088111473196	12234.866749766421	19494.839419850534	8989.420931343444	0	7.319175392988182	0	95.7207785682995	3817.394591612843	189.33652609483659	7512.114865160519
D3ZG57	NA	Tor4a	0	0	0	0	0	0	0	0	0	0	0	5.158364559365161	0	12249.751598120194
Q99PM1;B7SBD2	TOX high mobility group box family member 4;TOX high mobility group box family member 3	Tox4	0	21266.424251895434	624.7119359289472	9821.962162859993	383.5588720583308	16.27624500519577	4794.88753103262	84.08290138000956	12690.856086596299	20283.95398731227	14202.718088787582	11476.737283487575	0	11395.819486969374
F1M842	NA	Tp53bp1	0	7.5028817328004145	0	6214.580485608608	1750.9298007354441	4211.280437262682	198.4214163719569	16.358389040789053	4891.773288631676	3788.245079581939	11086.204654303792	13324.527892635446	4482.271969099965	9962.929985320996
F1M5H6	NA	Tp53bp2	0	188.1815259377618	273.877903607287	1685.715518977051	4243.57088214695	12134.49172882988	4712.182979370727	36.744702237962755	3009.5630201798135	3190.6053427263487	1616.961247054935	2536.540603040084	109.30578309154338	9793.327274428724
B3DMA0	Tumor protein p53-inducible protein 11	Tp53i11	0	781.62211221346	0	24562.334242234672	23.909919993764944	21353.30719258426	351.56192770257826	0	25.09120541380687	391.9724959966251	686.1933172502273	12131.136285114233	865.5974125809435	61259.60995796758
D3ZCD7;D3ZL21	NA	Tp53rk	0	7259.229624486985	0	287.1687891540024	0	107.10787789714654	0	0	697.2458050179462	24.121814093109084	5553.338388549441	13.127330011568189	309.266877591097	992.5369618296559
Q5PQV5	Trophoblast glycoprotein	Tpbg	0	0	0	2288.039239854882	213.16173348617005	3791.7793778218697	0	0	0	0	0	0	0	9012.68754000113
Q9WTN5	Two pore calcium channel protein 1	Tpcn1	9469.614017245278	36441.60247757491	10147.22661269038	8373.410676064737	5983.059863424989	3428.3979836341405	2800.1337416248084	525.4741347547994	398.42220269570663	342.3771680305071	3214.483107647936	3820.5545548450564	2005.868852763597	3348.631769934146
A0A0G2K865	NA	Tpd52	68607.50040075032	102585.0255968068	246299.35592186992	188015.4864286615	276555.1259452263	187608.8355305908	435803.3611148797	69730.47765732871	128312.98198494462	190034.27364933913	263231.5685121267	493905.74822753953	104701.88793209854	514689.1736619166
A0A0G2K8M7	NA	Tpd52l1	0	0	0	15861.631588938828	344.5515823901385	44100.20322054385	29807.732704725666	11482.624231685166	19.168598843536273	523.8043488929766	86893.87443809844	137005.87647734658	121950.52768556903	856033.6803314995
Q6PCT3	Tumor protein D54	Tpd52l2	185251.6404411725	253952.38303532737	285916.19724421244	79480.69885013634	127054.51093728708	108443.75444020837	75302.18225665244	61392.266037355716	173283.75304053826	187813.53794082528	198494.9387846463	255185.07624276043	164431.05941475468	229063.5894881139
D4A463	NA	Tpgs1	0	0	0	0	0	0	0	0	8.690113563568312	0	62.4121218089269	4.4816842234110705	0	0
P48500	Triosephosphate isomerase	Tpi1	5553582.172970898	37609289.57706384	8725397.962635035	1464143.3253355778	14420342.856240546	823699.8053336869	934976.2068577714	9820679.998526506	45012460.29111353	16085946.515982501	10221557.00553165	13463905.767208878	6827218.678834146	2396076.959122021
B5DEJ6	NA	Tpk1	0	1199.6852779364483	100105.41380042295	0	0	0	0	0	17.832773415700437	4347.711779749475	6526.987557607397	19.240022754144402	0	0
P04692	Tropomyosin alpha-1 chain	Tpm1	0	815.0755659830785	30694.3986263929	383607.0719540781	287080.91855042934	494704.1577163875	169215.8731507748	9061.230783352852	5557.411743929829	257399.1720423834	181890.95479261866	223488.54237615038	162722.49783539455	174786.9982069174
Q63610	Tropomyosin alpha-3 chain	Tpm3	2582362.9847523323	3221408.979454244	2324913.0509515316	1102728.800136865	2072889.0561621557	1751269.223082015	1196949.9658974046	1111059.6752437516	2354425.4382908423	1528443.5172954637	2599902.8823693953	2185148.8298507994	1766815.4666815202	2536281.825006257
P09495	Tropomyosin alpha-4 chain	Tpm4	64607.1241619364	229805.1241338919	417089.23598668457	479445.5862884857	1208579.9176379766	928003.929888921	1000755.4332912738	576391.9184164959	642483.4286981535	445438.534843294	1063348.4735513118	1441772.1605573143	1143821.595851434	2246750.8403599374
Q9Z0T0	Thiopurine S-methyltransferase	Tpmt	149872.16022327234	1735960.222119958	2638162.9538299646	17136.311156856817	46292.882930552034	0	0	127.99215121949152	1413.1848367593004	24971.171864716238	4760.630825224102	2434.715254074141	11135.809192984876	4714.209308392665
Q9EQV6	Tripeptidyl-peptidase 1	Tpp1	0	179761.50510684206	40452.33036404692	1548.0067236138982	22.11718301821836	7252.941508751287	5467.8574498608605	902.3404982149574	32135.89695521081	16109.633577412116	48164.696192060146	62789.32508833012	14640.616806865097	210.00619777884475
Q64560	Tripeptidyl-peptidase 2	Tpp2	27833.609003860805	108824.47918962839	348973.055821354	4831.508484598433	6698.540819960228	4774.384621386783	3155.50514693278	3661.1666192022444	10737.500845048073	17750.03190450743	39429.806097991386	56546.34181196504	16290.661684694061	12948.787387231177
D3ZQL7	NA	Tppp	0	0	0	0	0	0	0	0	0	0	0	6.985921177042794	0	0
Q5PPN5	Tubulin polymerization-promoting protein family member 3	Tppp3	0	0	0	0	0	0	0	0	8.445025781280691	162.37195389395396	3963.3497166880074	6940.450195955553	19.71899617923091	0
F1MA98	Nucleoprotein TPR	Tpr	10274.177889704613	65419.424239685824	48986.43512654865	33983.59516924488	11940.067287281947	31658.24803090709	17545.158718412746	19808.12617813963	41147.82278687296	43952.614713503324	60428.62930658392	70309.50736781346	40543.174338819066	47997.32472855411
A8WCF8	Tumor protein p63-regulated gene 1-like protein	Tprg1l	0	46603.84639140507	85368.31609497301	5953.456569714995	25.807707405935943	14017.763795801033	19164.165660287752	123.6262497352982	941.7690970156517	662.3902674591893	246.856409938633	22477.377520734604	286.6700155502534	8134.7037032960625
Q5XHX2	Taperin	Tprn	525.4872544149287	58150.97402035315	14646.121680968658	1019.6495124847506	9.31806617899467	84.11710384307818	0	4120.706143362417	6074.025655833321	6095.626811618681	1277.328373525678	6.069968784788281	2797.08413538805	17316.98713211867
Q5RJS8	Protein-tyrosine sulfotransferase 2	Tpst2	0	0	0	0	0	0	0	0	0	0	0	6.076091943819597	0	2019.684320996438
P63029	Translationally-controlled tumor protein	Tpt1	178484.9462874346	608875.4877845135	913672.3418355485	243849.3455813731	184981.38781326675	157785.23413552268	110264.430458458	174834.3334956445	659992.511061375	731101.6431366088	702838.9555310659	525969.3389271309	207174.3171767437	589666.9041764248
B1WC25	NA	Tra2a	1053.4552121102051	12016.699875136594	0	13864.6248092384	14477.841136890203	24012.934251362152	60979.72627812736	1143.8557252095516	480.9135931404188	666.1001217111681	11282.004742154782	30631.47038033681	20676.933154862127	31397.6071140575
P62997	Transformer-2 protein homolog beta	Tra2b	308692.32136362465	479498.32729632617	371503.71496937604	144935.75165422543	185714.8554947845	130711.5950657392	94817.73394223624	327969.6116335139	290866.0431331026	375349.8905464506	213112.1049412776	333140.6493400963	400377.17319896084	208281.77396841947
D3ZML4	NA	Trabd	20.662618129285875	91535.03840400143	1216.9414488146024	2668.9554807247778	21.113485433493327	2569.6315372509357	0	810.71143246764575	53592.273590975434	25577.162659995658	27177.257789175528	58411.2853248026	340.8822329569302	4464.914083421752
D3ZZC5	NA	Tradd	0	257.52341935098116	67470.26468293343	1831.772424153336	14.954267289481951	4015.9459565918196	242.65125442366278	697.3786688248799	431.76939539280505	524.2115450616851	8211.291453731788	19375.000596797276	340.50246329756897	11026.670696365256
B5DFH7	NA	Traf2	0	0	0	0	0	0	128.14075688954654	0	138.39653626542878	10.116289857143752	9.406090080164972	0	0	121.34653149675462
A0A0G2K7X2	NA	Traf3	0	0	0	0	0	0	0	0	0	0	0	6.5637965117075865	0	0
B1WC90	NA	Traf4	0	0	0	2482.0070587426226	0	0	0	5.782165720238022	373.494945141875	0	10.9627759470658	7.544300498534259	0	0
M0R7W8	NA	Traf5	0	0	0	0	0	1758.6889505799484	0	0	7.272893834471436	591.2234473650652	793.039370377408	845.2934676792905	153.09081102512195	5976.22278812205
B5DF45	TNF receptor-associated factor 6	Traf6	0	3629.273470260432	0	0	0	0	0	0	0	0	0	5.222109405395797	0	872.5001179533741
B1WBW7	NA	Traf7	0	0	0	0	0	0	0	0	7.604311836104451	0	0	0	0	1380.0964045475594
Q99MM4	TRAF-type zinc finger domain-containing protein 1	Trafd1	0	0	0	0	0	0	0	0	0	0	0	0	0	885.0407546113381
D4ACC5	NA	Trak1	0	6.018474800641291	0	0	0	0	0	0	0	0	8.326213791374439	143.7587958970879	0	0
Q5XI41	Translocating chain-associated membrane protein 1	Tram1	0	0	0	0	0	0	0	0	25.438536700981444	19.590601084005613	0	5.849130176060444	0	4505.618913470414
Q5XHZ0	Heat shock protein 75 kDa, mitochondrial	Trap1	103656.09568758827	933049.1955373646	747327.0008584014	40656.39677025388	77302.17254860114	42115.61598192471	87016.38434003807	267618.4901152692	427666.98226976197	460033.5451791206	323913.05159909953	424616.37406603905	196955.8797882122	84120.72530540772
Q2KMM2	Trafficking protein particle complex subunit 1	Trappc1	0	15886.87531856825	0	0	0	0	0	0	8131.315471074824	655.0585841352905	13016.214907859658	8.523681720160894	0	17218.04923324005
F1MAQ4	NA	Trappc10	0	2928.0508458415748	161.6677843884391	9.130089063245574	0	0	0	0	9.93438886941697	125.24004479960936	1658.257796715157	2245.8274063590434	8.269453590439266	2456.709366543464
A0A0G2K1K5	NA	Trappc11	2628.8075684979617	14420.728646232536	612.4596570139108	2743.6730594199453	1551.4850244384656	3695.67237154636	1007.3851616118175	262.65285380902304	2753.372338314356	10900.509452249256	9146.302304622915	7997.142967903134	8.784099770212059	13217.755685600037
D3ZE49	NA	Trappc12	4795.419629473058	17948.885763755094	346.2640919868821	0	2271.8243753589504	2152.1825065643525	0	4.920005012614102	6029.164239208586	10907.09584167194	5523.698973449272	7128.021914535905	131.5379243454121	10177.52175438618
Q5M887	Trafficking protein particle complex subunit 13	Trappc13	3511.7727967850005	13387.672636332572	0	1553.4412548119444	294.394937989101	1328.6995795570517	12.66775883127655	49.82935331814812	5447.2769021743	3300.1566772733863	7828.852566050484	6093.327888411068	0	19262.854131787233
B2RYU6	Trafficking protein particle complex subunit 2-like protein	Trappc2l	0	26086.137454361757	0	23001.926715958303	12890.642952755778	19235.40581407891	319.0681803791269	0	764.8565756682374	1019.7234236815049	37703.77037881657	12.270748638197084	7846.4509148891575	32141.281225280916
Q5U1Z2	Trafficking protein particle complex subunit 3	Trappc3	118610.24418562239	212266.39203401984	103273.38653527931	35912.22258449622	26427.82002386804	33139.93418742495	19887.635648589632	61312.691593323616	88348.30327912186	97493.49033194377	144249.42879852117	65491.94444397764	81065.76085811162	94577.09536943046
Q69BT7	Trafficking protein particle complex subunit 4	Trappc4	862.0321350063091	18383.408754429132	0	171.39454116714882	271.77601769362303	0	0	115.42777647849209	24.99001509433518	198.04905912010076	435.8685936445071	696.6618691417403	12578.408300151228	4935.55586656918
B0BNE3	NA	Trappc5	0	0	0	17.807923762464693	0	0	0	0	0	0	2633.024635160328	8699.153161012022	0	269.7027285771147
D3ZES2	NA	Trappc6b	11095.708857821686	0	0	0	0	0	0	0	0	7524.612962175046	308.986149668774	5015.561676923505	315.1059891724544	18214.93836869557
F1M9W9	NA	Trappc8	9049.836244292925	12108.629540922033	338.048557556162	3019.954788004872	1004.1932135539245	1026.7678453699664	557.2204551069856	762.4543801285962	7515.874989447167	4945.595421176593	4852.500015054587	9497.09810932666	1830.1347187036897	9966.189019678694
E9PU02	NA	Trappc9	0	7987.473818552924	0	0	0	0	0	0	2795.5753482234227	101.72943222377714	120.98315736121559	1995.643865749035	0	1214.9579528401462
Q4G073	tRNA (cytosine(38)-C(5))-methyltransferase	Trdmt1	0	0	0	0	0	0	0	0	13.534473096529922	138.56777220182045	8.367049376483374	4.865767136574102	0	0
D3ZW47	NA	Trim16	0	0	0	0	0	0	0	5.775526847706708	883.928474193492	3454.454800178967	0	1972.829513246064	0	4769.155254072788
D3ZQG6	Tripartite motif-containing protein 2	Trim2	0	0	0	4507.0659067456145	0	3182.5571380860383	0	315.8555861342812	697.1005467322157	547.8970404006177	16271.266199002263	17338.10876567563	2376.541122287885	4401.867467934853
D4ACF2	NA	Trim21	0	188.08641394761113	0	192.8150856478246	0	8391.060793145818	0	0	263.5689487912141	357.8552080882783	2196.8964443218474	9.660476387390226	5554.726914207177	55992.70454715936
P36407	E3 ubiquitin-protein ligase TRIM23	Trim23	0	29973.76420794796	1985.7418053835306	13825.084116885204	30.081305303707516	12792.269759141154	13215.944564265847	1228.939918134801	1396.5187898757292	926.270505934083	41418.0422875958	86596.96067188632	34644.83425848651	31950.98622482867
D4A9N5	NA	Trim25	15.645913830088062	100495.2468064994	166082.32027546168	16317.742215428545	14450.383703878884	10708.388805598814	2199.8006423559646	5578.4039824533065	25845.674925870182	36741.93730135202	28876.68324495754	46755.62501538319	17035.69311803696	32610.05547681365
P62603	Tripartite motif-containing protein 26	Trim26	0	0	0	0	0	0	0	0	0	0	67.22171275350426	2.9747674982206616	0	2178.0013819069054
O08629	Transcription intermediary factor 1-beta	Trim28	6977.783603132968	98330.36964506062	36425.447074471784	135323.72528977584	30083.201656830257	99920.29732008486	146534.21256959665	48034.71818005274	113227.01169869967	124397.0815964893	130512.48267078513	303117.54080923286	91936.63898116777	111275.52850751103
A0A0G2K659	NA	Trim29	274.65484590422585	647942.2209009087	0	35397.41174080957	632.0463117917215	6776.6254185409825	1447.3974803775366	6.468973920885054	317.1902664146607	474.22062956188654	0	12.052759217873533	0	0
O70277	Tripartite motif-containing protein 3	Trim3	344.366368064129	2842.7366382738837	227.30948869510962	3411.949650381406	0	4370.449972634973	0	0	10.077002742243005	2962.716224381939	1127.0209483833758	1287.2674798401183	0	4687.730829889773
Q66H79	NA	Trim32	0	10.126965949859908	1874.7862595658887	0	0	0	0	0	355.5776795726599	205.21635868459865	1120.3179328302042	45.753242126641766	0	2406.3545890588066
D3ZUK4	NA	Trim33	0	0	0	0	0	0	0	0	1175.1920469019374	132.52969403635456	0	5.95953500183792	0	81.02386441230941
D3ZA22	NA	Trim47	0	0	0	0	0	2751.618604574726	7572.77924976077	8.221985455899441	19466.95966026374	9891.186607160233	23739.34496761795	12369.800083868498	193.3373773189753	0
A0A0G2K6C7	NA	Trim5	0	295.9633369939325	0	0	14.584140320589793	0	0	59.553884447925626	1876.4546149779524	15.79183161548552	249.52388698081327	6467.345865286519	4736.945496350884	17896.302939942663
D3ZY16	NA	Trim65	0	0	0	0	0	0	0	0	0	0	0	3.627301401478471	0	0
F1M0Z1	NA	Trio	0	106.9890966710492	0	1041.3655199974564	7.072170856202872	874.9313587095359	0	0	53.10832213549452	560.5415007136934	425.36417579529865	279.5395937452735	0	644.2975449814197
A0A0G2K1P8	NA	Triobp	193.54459173162874	7080.984649513744	0	5693.179174906835	1869.2728642691663	5009.52669824461	3263.4226376722804	154.8567736277698	4131.141733490728	6009.84917727596	4570.411055432394	4410.359902321742	959.1970702189187	4698.623378345551
P97531	Cdc42-interacting protein 4	Trip10	0	0	0	0	11.961413159953274	11857.588465574036	3602.2241462540746	0	294.43349680244495	10.877809614771579	0	7.628428106691601	1733.150750719513	87229.0403549664
D4ABD7	NA	Trip11	4003.2080178162955	7458.533731266408	10686.59550958443	2355.505203532952	1628.718504426698	3692.1517127778284	338.0404573122615	10.007142960468958	2947.5321106782285	1957.309440852669	4294.0945197515175	4464.434828017492	671.9892511510598	10389.192536339366
F1LP64	E3 ubiquitin-protein ligase TRIP12	Trip12	3921.686143789652	34854.46588598995	14959.578165455001	7754.6843473160625	2670.8050331210507	6708.772111964992	2606.733557018656	4136.556048461177	10231.374105076484	9850.533185107213	8448.962862053126	9174.714051117053	6631.257210797736	9689.710538955738
A0A0G2K0P5	NA	Trip4	0	173.79245005229924	0	0	0	0	0	0	6.553603139450834	8.65143267043705	163.15934145074058	1444.9334931355913	0	3855.7856696581557
B1WC42	NA	Trip6	0	0	0	14022.068888455027	4165.720872387473	18035.227137379738	0	753.945993557222	16504.704309974222	15533.812743894852	11474.059787154794	19814.913096203258	362.7942255455275	31400.55581949223
D3ZGR7	NA	Trir	32031.7897593323	145367.4529393361	32434.30420860138	79577.43701133037	48330.074674765354	57944.69294207815	33503.68645778526	36555.42132754216	1093.1318780898637	52156.10573638916	58696.400199923344	65854.10795217782	73208.62529087928	69096.21544991499
D4A175	NA	Trit1	0	0	0	0	0	0	0	0	0	0	0	4.39546308444888	0	0
A0A140UHW6	NA	Trmt1	0	804.9564544776665	0	1463.9749540458702	0	0	0	763.4004802239789	539.2933054193553	2664.8079332860343	3439.52915620556	402.074223587919	5859.125811342436	0
Q5U2R4	Mitochondrial ribonuclease P protein 1	Trmt10c	19174.44121910231	43758.802404011425	45741.00769813537	0	5284.853559284099	1463.7976231222185	0	24377.239878651035	12644.349857230598	30673.488593339174	28123.486643717293	26300.140628257148	12551.11440973358	1983.0476771432773
Q7TNK6	tRNA (guanine(10)-N2)-methyltransferase homolog	Trmt11	0	5038.184191732095	0	1409.3458980635016	13.114013484967678	0	0	6.5251344418313115	182.25548825789087	165.5684720687089	174.86442815960376	5.771156861457199	0	0
Q496Z9	TRMT1-like protein	Trmt1l	0	0	0	0	0	0	0	0	0	69.48001091403302	7.720519521891383	6.01760205260689	0	1599.3761083008542
Q5XIQ6	NA	Trmt2a	0	0	0	0	0	0	0	0	0	0	0	6.026288005918218	0	0
D3ZVK3	NA	Trmt6	0	10.56139425814086	0	0	0	0	0	0	0	0	81.03386966357121	277.37615503642934	0	1310.1177265791998
Q6AY46	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A	Trmt61a	0	11.77834710756257	0	0	0	0	0	0	14.396739116270423	0	0	4.09544968994713	0	12.025245693486106
B1WC37	Mitochondrial tRNA-specific 2-thiouridylase 1	Trmu	0	411.2398118712343	0	0	0	0	0	333.65994399072	9013.778187766638	9939.107714035845	4095.5463562541827	2678.5547905201647	140.27969640088318	0
Q4VBH2	NA	Trnt1	12.08948644707129	69932.30185440904	53987.53007687328	11640.430605191465	24.70355978050394	11551.539539209132	17728.822930262795	957.2336067760114	20391.842593844718	17786.890580827196	25031.63982661805	48557.79390040249	12695.635434888163	18153.698162465334
D3ZLZ9	NA	Troap	0	0	0	0	0	0	0	0	0	8.390399995729917	0	5.440523810847682	0	0
Q9ESQ5	Transient receptor potential cation channel subfamily M member 4	Trpm4	0	0	0	0	0	0	114.59149387133783	4378.2560500159625	5975.837643240799	67.15480264406645	161.60269998284534	1596.9285833173503	0	0
F1M7G0	NA	Trpm6	0	0	0	0	0	0	0	0	0	8.548125768914488	0	0	0	0
Q925B3	Transient receptor potential cation channel subfamily M member 7	Trpm7	0	0	0	0	0	0	0	0	107.2115561524137	2675.423090614491	0	2.023850406148422	0	0
D3ZEM6	NA	Trps1	0	7796.198457371286	5459.838350914103	0	0	0	13.901894700869043	0	28.939129356400688	0	0	0	0	0
Q9ERZ8	Transient receptor potential cation channel subfamily V member 4	Trpv4	92263.08131604329	92775.83110465981	4060.5985861045133	5833.184147102015	30732.553027781716	10117.291567182183	23979.357429211184	0	14796.122331330747	9475.9350550845	63556.57851359364	144261.1518071702	53352.08909871096	75894.67680160931
Q5XFW2	Probable tRNA pseudouridine synthase 2	Trub2	0	11.34175382835209	0	148.83494706959323	15.971037472529595	119.64291857502086	486.63002398209915	0	166.51158704991727	0	1750.2395809758902	166.08936277086906	130.7868907599747	0
Q9Z136	Hamartin	Tsc1	2701.9317604672606	11847.412006550067	0	732.0498298788423	1788.3271746822861	0	0	0	103.99082114594826	135.63301975119347	2390.404265767599	2444.304520781047	76.92962233384704	1735.555724745456
P49816	Tuberin	Tsc2	0	7107.485408251505	3412.7447527885506	1379.9441401469956	11.82897732021677	1527.8380390442435	0	25.875248727276343	213.74372475886332	192.48131436506497	2540.060645653108	2184.3959083074365	95.9556084100295	3482.184591971524
P62501	TSC22 domain family protein 1	Tsc22d1	0	439.1113518979567	0	0	0	0	0	0	377.8312379054726	68393.3067874132	0	7.731652687954162	0	0
D3ZDW3	NA	Tsc22d2	0	0	0	0	0	0	0	55.604744973566895	0	39017.51646275036	4528.689110661131	1608.4148155464184	203.78200868364635	180.25182507813543
Q9EQZ1	TSC22 domain family protein 3	Tsc22d3	0	0	0	0	0	377.5028377305754	0	0	0	0	0	0	0	22726.069541850542
